Hybridization REF	TCGA-AN-A049-01A-21D-A00Y-05	TCGA-AN-A049-01A-21D-A00Y-05	TCGA-AN-A049-01A-21D-A00Y-05	TCGA-AN-A049-01A-21D-A00Y-05
cg18023080	0.375201132074361	MASP2	1	11107384
cg18023724	0.898549245159655	NAF1	4	164088493
cg18027946	0.0199308254169215	C21orf2	21	45758982
cg18031008	0.0203610909929311	MRPS21	1	150266311
cg18034329	0.0185357008608828	RABEP1	17	5186160
cg18034859	0.938453438273777	MYLK2	20	30406688
cg18036707	0.0134630327611619	TBCE	1	235530995
cg18042079	0.0214219370114644	UTP6	17	30229074
cg18042806	0.494359902769044	AGXT2L2	5	177659971
cg18043104	0.02238328177209	TMEM50B	21	34852648
cg18043195	0.90296829790891	FAM154A	9	19033231
cg18043280	0.97606930912994	AOC2	17	40996886
cg18043455	0.023506242223814	SEC61A1	3	127771761
cg18043828	0.0261854963076613	C9orf150	9	12774985
cg18044482	0.348666973789558	ATG4A;PSMD10	X	107334626
cg18047509	0.0136582317649139	CEP70	3	138313341
cg18047970	NA	GADL1	3	30893036
cg18049750	0.447291279001078	SCML1	X	17755305
cg18050213	0.0123365516668191	IFI27L2	14	94595944
cg18053505	0.0617642343506769	KAT2B	3	20081161
cg18053607	0.15452314343298	INPP5J	22	31518963
cg18055007	0.72364302817187	DDAH2	6	31698226
cg18055394	0.128517383395842	EPHA3	3	89156478
cg18056600	0.136507264802662	ZMYND15;CXCL16	17	4642047
cg18058833	0.0469557733962059	NA	NA	0
cg18058949	0.0189955262243808	NUP133	1	229644400
cg18059088	0.257541529435441	HS3ST1	4	11430353
cg18059223	0.398933021672266	NLRP2	19	55478588
cg18059933	NA	TP53INP1	8	95962463
cg18060199	0.0338468437584665	BCAR3	1	94146495
cg18061485	0.0129728062544188	GPX4	19	1103660
cg18062196	0.565577877074474	DHX40	17	57642675
cg18063149	0.585636266191492	FMO3	1	171060071
cg18064655	0.0280964538908442	EEF2	19	3985414
cg18070061	0.00898378909683898	DUSP4	8	29207457
cg18071006	0.487880584626232	ULBP3	6	150390253
cg18071588	NA	DIDO1;C20orf11	20	61569198
cg18074297	0.355747963436305	CLIC6	21	36041612
cg18075299	0.926225707936949	FAM71D	14	67655758
cg18075454	0.0188349714911799	MTRF1L	6	153324222
cg18079631	NA	HNRNPC	14	21737765
cg18081104	0.762948091557911	THEM5	1	151826123
cg18081258	0.660969909307602	NDRG2	14	21494161
cg18081313	0.928995900543954	ULK1	12	132378192
cg18081750	0.0166606678937109	DUSP6	12	89746418
cg18081881	0.00860936714885034	PGM2	4	37828048
cg18084114	NA	MATN1	1	31197218
cg18084554	0.604029699973073	ARID3A	19	929046
cg18084791	0.95632832555068	SLAMF8	1	159797320
cg18084798	0.0178927422695699	RHPN2	19	33555255
cg18085206	0.0109408741166317	CRK	17	1359243
cg18085435	0.183620643954089	ATP8B1	18	55400167
cg18085517	0.834839264708632	TRPM1	15	31394285
cg18087477	0.79546521397984	SYCP1	1	115397597
cg18087514	0.801248806570949	KMO	1	241696246
cg18088324	0.00976090094256036	NA	NA	0
cg18088775	0.0150965013589501	MEX3C	18	48724276
cg18089000	0.80900992756182	GBGT1	9	136039706
cg18089145	0.0191517854588581	SEC23A	14	39572493
cg18089852	0.017987242743811	PDE8B	5	76507050
cg18090228	0.0182803994001724	NAA35	9	88556685
cg18091964	0.889641615854707	SASH3	X	128913980
cg18094221	0.0683667111116245	RHOA;TCTA	3	49448445
cg18096388	0.229979509837304	PDCD1	2	242800973
cg18098286	0.385615946110981	UGT1A10;UGT1A8	2	234544271
cg18099844	0.92900722739557	PGBD4;C15orf24	15	34395540
cg18103150	0.962355749436748	DNHD1	11	6518907
cg18104321	0.0116598099594126	MYST2	17	47866115
cg18105315	0.508502991808111	MANEAL	1	38260283
cg18105675	0.638760902282467	COLEC11	2	3642400
cg18106189	0.0112035641874274	C18orf1	18	13218595
cg18107072	0.0535578976453194	TPPP3	16	67427811
cg18107827	NA	GRRP1	1	26488988
cg18108237	0.0152314107362853	ACAD10;BRAP	12	112123684
cg18108623	0.622692774983561	SLFN11	17	33701321
cg18109231	0.0254637850497108	RFX2	19	6110877
cg18109798	0.281724542449683	SLCO1C1	12	20848473
cg18110483	0.469137448789821	THBS4	5	79330959
cg18110535	0.0986309802135652	LPIN2	18	3012413
cg18112005	0.0146160111815095	C14orf80	14	105957509
cg18112163	0.01909328727754	STAT3	17	40540197
cg18112431	0.0154822902330121	CDADC1	13	49821843
cg18113270	0.927597491876832	MMP3	11	102713490
cg18113787	0.0179252407177537	MED17	11	93517536
cg18114671	0.275185770282587	NOL4	18	31803836
cg18116253	0.0173723869160595	NA	NA	0
cg18117393	0.929950686377926	NPL	1	182761262
cg18117847	0.246677980986323	IKZF1	7	50443901
cg18118795	0.667862612188058	RBBP4	1	33117735
cg18119407	0.15281068267898	CFLAR	2	201980504
cg18119529	0.0453710626236376	ZNF114	19	48775014
cg18119609	0.0182230432081978	MDM4	1	204485302
cg18121684	NA	SERPINB13	18	61254561
cg18123596	0.0144448345099106	PIP4K2B	17	36956264
cg18123677	0.0937822869612586	SERPINI1	3	167454339
cg18123948	0.207604207152629	GATA4	8	11560781
cg18124330	0.018323697469722	C12orf5	12	4430774
cg18124706	NA	ATG4A;PSMD10	X	107333538
cg18125479	0.0219924242678212	PYGL	14	51411049
cg18127191	0.0159100909623631	CDC7	1	91966734
cg18127732	0.0630232656237287	USPL1	13	31192508
cg18128666	NA	NCOA1	2	24806720
cg18129786	0.628265310510079	ZNF445	3	44519983
cg18130069	NA	RGS12	4	3315422
cg18130076	0.0103621016617603	RBM14	11	66384026
cg18130100	0.0152697421597827	NA	NA	0
cg18133957	0.804267521314115	APC2	19	1450493
cg18133966	0.239222197926952	PLA2G1B	12	120765718
cg18135555	0.953222688361412	PIWIL2	8	22132992
cg18137704	0.0723368980106648	CECR6	22	17602681
cg18138484	0.848370362769274	CABP2	11	67291026
cg18138500	0.569592226950719	NA	NA	0
cg18138552	0.0239566089858323	PSMD8	19	38865270
cg18139769	0.360552500599065	SGCE;PEG10	7	94286955
cg18139900	0.063816043429119	ZNF140	12	133657153
cg18140857	0.891879359835656	SDR16C5	8	57233874
cg18142353	0.0741057499999874	LRP6	12	12420574
cg18145505	0.728708069716528	GREM1	15	33009498
cg18145683	NA	JAK3	19	17959281
cg18146152	0.59467310965911	C16orf42;GNPTG	16	1400772
cg18149207	0.743546562729272	RORC	1	151805634
cg18149919	0.677422711076846	PUF60	8	144912049
cg18150721	0.304586353797995	EPHB1	3	134514881
cg18151487	NA	SFXN2;ARL3	10	104475340
cg18152311	0.0179417971650178	FAM49B	8	130951244
cg18152517	0.756587640327672	STRA8	7	134915756
cg18152712	0.0260838519498827	E2F3	6	20401723
cg18152830	0.918359481730138	TNFRSF13B	17	16875129
cg18153060	0.928334906393453	KRT84	12	52779793
cg18153124	0.648266103519613	KCNQ3	8	133493154
cg18156583	0.639788536738087	NA	NA	0
cg18159180	0.227552546879094	CUL7;MRPL2	6	43022213
cg18160978	0.0203345429906169	ZNF646;ZNF668	16	31085251
cg18164599	0.0262326767163076	HPGD	4	175443867
cg18168989	0.968841315454572	C9orf41	9	77644250
cg18170080	0.0529329836783782	ESAM	11	124631981
cg18172186	0.32781785954035	TMEM200A	6	130758314
cg18173454	0.0291435099403713	NMT2	10	15209775
cg18174542	0.274199782249682	CSDC2	22	41956861
cg18175410	0.0130042050606353	C18orf8	18	21083641
cg18176712	0.540086320986178	MYL5	4	671489
cg18176813	0.0165994155216844	PDAP1;BUD31	7	99006468
cg18177682	0.0283698168971256	PEA15	1	160175593
cg18178963	0.0177612919391207	NDUFB6	9	32573171
cg18180155	0.116690096283981	SMC1B;RIBC2	22	45809454
cg18180783	0.952124837529163	MYOZ1	10	75402320
cg18181070	0.0169763943933832	HTRA2;AUP1	2	74756634
cg18181161	0.968080198572965	OPN1SW	7	128415663
cg18182038	0.0610034043495625	BSDC1	1	32859921
cg18182358	0.0504315142704682	ST3GAL6	3	98451002
cg18182399	0.598740436684463	DES	2	220283175
cg18183281	0.821870709168152	NA	NA	0
cg18184219	0.89881502656148	CEP170	1	243388524
cg18187335	NA	CTTN	11	70244230
cg18189063	0.012928528534948	RPL18;SPHK2	19	49122916
cg18189601	0.0616121921030423	RING1	6	33176225
cg18189938	0.0141697456043297	EPB41	1	29213863
cg18190433	0.284347953407989		17	10573397
cg18191162	0.0192353894240617	KIF6	6	39693228
cg18192417	0.130462587381443	NEBL	10	21463756
cg18194038	0.0287237366933617	CIRBP;C19orf23	19	1270018
cg18195628	0.0231196241316556	MRPL48	11	73498948
cg18197795	0.0155179198187438	GADD45GIP1	19	13067554
cg18197998	0.0208442900893368	PPP2R4;CRAT	9	131873514
cg18199266	0.840069484271763	CLEC4F	2	71048136
cg18201077	0.0360349869385909	RSAD2	2	7017787
cg18201198	NA	LOC285780;LY86	6	6623578
cg18202456	0.989936866615939	KLF17	1	44584930
cg18204052	0.00867149362268466	NA	NA	0
cg18204685	0.912070449468457	BTD;HACL1	3	15641821
cg18205517	NA	TRABD	22	50624030
cg18206040	0.0158672972996576	DNAJA2	16	47006731
cg18208268	NA	RPL13AP5;RPL13A	19	49990991
cg18211447	0.0182156184473	RAGE	14	102771717
cg18212039	NA	EXTL1	1	26346812
cg18213440	0.0158744485176078	TFG	3	100428172
cg18215716	0.0313267164288031	TMEM111	3	10029246
cg18216249	0.0848697141160002	RPAP3	12	48100805
cg18216709	0.0141996954007588	NA	NA	0
cg18217172	0.0110127585039763	REPS1	6	139309321
cg18219226	0.397893489759784	GUSB	7	65447622
cg18219418	0.861220159268125	PARP6	15	72563529
cg18219951	0.0387874962302539	GABRG2	5	161494810
cg18220284	0.0285159350399518	URB2;TAF5L	1	229762532
cg18220560	0.0511506736463295	GEN1;SMC6	2	17936424
cg18221862	0.64587148083751	TMEFF2	2	193059230
cg18221897	0.495619291368105	KIR2DL1;KIR3DP1	19	55282146
cg18222235	0.0321629447612294	FBXW8	12	117348646
cg18223379	0.811393400825904	BPIL3	20	31619647
cg18224761	0.784819969165509	MRTO4;KIAA0090	1	19576921
cg18226566	0.0322254187397865	NEDD9	6	11232665
cg18230216	0.571892029911381	NYX	X	41306271
cg18230771	0.0207604109119692	ACAN	15	89347176
cg18231267	0.95059038847132	RUNX3	1	25229099
cg18233735	0.567523382753204	PDZD4	X	153095721
cg18234011	0.0126844276932709	IGF2BP2	3	185543549
cg18235146	0.0128961390899936	C2orf49	2	105954150
cg18236079	NA	HS3ST3A1	17	13505590
cg18236297	NA	CYSLTR2	13	49280407
cg18236477	0.702363451015516	ATP8A2	13	26043066
cg18236721	NA	IL33	9	6241371
cg18236734	0.268340260111618	HTR3E	3	183817931
cg18237405	0.0288593229172428	CPNE5	6	36807982
cg18239253	0.224840312223013	DEFB132	20	238156
cg18239702	0.552933193823468	NHS	X	17393016
cg18239753	0.487874117886268	KHDRBS2	6	62995963
cg18240496	0.0150699274833014	SCAMP1	5	77655777
cg18241160	0.0214867658764681	NA	NA	0
cg18241647	0.893063489890052	WFDC12	20	43753347
cg18242139	0.947950655614598	ELAVL4	1	50574837
cg18242682	0.011506079734662	FOXK2	17	80477962
cg18244029	0.324225080155303	BCAP31;ABCD1	X	152988881
cg18244915	0.0536029612898133	ZNF569	19	37958453
cg18247054	0.0134947241618356	RNASET2	6	167369941
cg18247638	0.438588751969994	KDELC1;BIVM	13	103451366
cg18248112	0.94459566595529	KCNJ15	21	39629123
cg18248891	0.0283568329253239	NA	NA	0
cg18249244	0.0227817694604574	ELP3	8	27950725
cg18250832	0.527621278326515	NMUR1	2	232395463
cg18251360	0.0138937592046874	DGCR8	22	20067313
cg18253802	0.0261568203686126	MYB	6	135501780
cg18254848	0.937458512927871	CLC	19	40227949
cg18256128	0.674863325637475	NA	NA	0
cg18259391	0.247740697178703	NA	NA	0
cg18263030	0.0149809515188408	MARK3	14	103852417
cg18263177	NA	TMEM143;SYNGR4	19	48867205
cg18263686	0.0311818138484571	SPATA17;GPATCH2	1	217804728
cg18264687	0.0754002886180357	MLLT3	9	20622357
cg18265887	0.0487245632996942	RAC2	22	37640250
cg18267374	0.171893642298945	NEFM	8	24771273
cg18267381	0.10063998354025	ZNF385D	3	21792434
cg18270343	0.764726807793889	JRK	8	143748005
cg18271969	NA	HTR3C	3	183771499
cg18272264	0.0320985854865253	CACNB4	2	152956036
cg18273501	0.02109240922278	CALHM2	10	105212056
cg18273566	0.0151737482720395	C1orf213;ZNF436	1	23695031
cg18275051	0.661394967515414	CYB5R1	1	202937114
cg18275124	0.646274484993393	NA	NA	0
cg18277508	0.0584815114671827	SLC39A8	4	103266345
cg18277754	0.0840104298268098	ALK	2	30144152
cg18278261	0.00859319291768081	NA	NA	0
cg18279742	0.126422231330105	RPS2;RNF151	16	2015703
cg18282543	0.102010868433108	BAIAP3	16	1384682
cg18282619	0.0187489399274499	ZNF706	8	102217292
cg18283554	0.0347116030900188	SNRNP35	12	123943075
cg18284523	0.018184958294971	TINF2	14	24711562
cg18285544	0.0287617881338594	SNX21	20	44462320
cg18285951	0.0239191913150544	INPP5E	9	139333297
cg18286698	0.184156401940355	GDA	9	74763873
cg18287975	0.0201652396826797	MEF2C	5	88178977
cg18289156	0.0283763409240383	DNAH6	2	84743445
cg18289259	0.373404044218102	TIMM8A	X	100604065
cg18291690	0.564472337253075	NA	NA	0
cg18292394	0.562479968870769	MAT1A	10	82049450
cg18292711	0.643533168366046	KIF5B	10	32346148
cg18294158	NA	ORC5L	7	103849187
cg18294257	0.504740272381838	SEC14L3	22	30867673
cg18294881	0.0193206745959501	LARS2	3	45429876
cg18296405	0.0191949020548434	SENP7	3	101232232
cg18299211	0.0129244055699349	PIGK	1	77685015
cg18302652	0.257642624878139	NA	NA	0
cg18303397	NA	IFT122;MBD4	3	129160135
cg18304195	0.15185286000106	KBTBD8	3	67049586
cg18304674	0.0334280164974954	ZDHHC6;VTI1A	10	114206557
cg18305837	0.0141897677115708	COQ7	16	19078849
cg18306327	0.0309922162526503	BFAR	16	14726533
cg18307604	0.289396129621243	LAMP2	X	119603221
cg18307767	0.0177953029819808	ATP5A1;HAUS1	18	43684181
cg18312429	0.125729400041477	SLC10A2	13	103718930
cg18312782	0.0322686546482544	TEX2	17	62341028
cg18312807	0.0167329928464735	RAB3GAP1	2	135809693
cg18313110	0.0111911520164081	COPB2	3	139108398
cg18313702	0.0166874832153407	EIF2B5	3	183853126
cg18313794	0.0208820785620519	NA	NA	0
cg18317951	0.0178784266167481	PLEKHF2	8	96145702
cg18320188	0.0327442387178851	MLH1;EPM2AIP1	3	37033980
cg18320336	0.399075786661798	STEAP1	7	89783848
cg18321354	0.837460520122392	CARD11	7	3084516
cg18325289	0.0113270939277537	USP48	1	22109947
cg18328190	NA		3	37427383
cg18328334	0.197943843431268	TNS1	2	218808652
cg18328933	0.313644425780438	ABHD14B;ABHD14A	3	52008538
cg18329036	0.0371938771311453	CRLS1	20	5987489
cg18329349	0.058789417621686	CAV1	7	116164847
cg18330203	0.850512164081462	TNNT2	1	201346647
cg18330611	0.00698554343719145	NPPC	2	232790231
cg18331396	0.0149508058813908	RAF1	3	12705704
cg18333690	0.705386420492733	PADI4	1	17634716
cg18333807	0.019585376646661	GSK3A	19	42747018
cg18333824	0.0163835693428919	SF3A3	1	38455588
cg18335068	0.0422090654058684	ZNF677	19	53757910
cg18335243	0.0439716505540675	PTGS2	1	186649519
cg18335933	0.00886122267548799	WRNIP1	6	2765945
cg18337803	0.0486870226841228	CACNA1G	17	48638187
cg18338021	0.763020290757215	GZMM	19	544349
cg18338293	NA	BBS1	11	66277283
cg18338296	0.760092253638819	THRSP	11	77775044
cg18338311	0.0614064502904186	TMEM132E	17	32907939
cg18340214	0.00933950399397038	MRPL33	2	27994451
cg18341054	0.0504203533665123	NARS2	11	78285295
cg18342279	0.483711199816826	ZAR1	4	48492344
cg18342900	0.19491510883674	C16orf87	16	46865048
cg18343292	0.590998732626863	MS4A7	11	60146078
cg18343862	0.927937378934029	LYVE1	11	10590003
cg18344063	0.76148796378837	MGAT4C	12	87232511
cg18344745	0.413528445165227	GLRB	4	157997079
cg18345369	0.14395970184476	PRSS22	16	2907859
cg18345635	0.754302808717163	SLC16A3	17	80186080
cg18346038	0.0220287227380168	PIGU	20	33264828
cg18347238	0.0126112863748402	VPS4A	16	69345951
cg18349258	0.026950872946037	SMEK2	2	55844203
cg18349835	0.207724401384385	VIPR2	7	158937107
cg18350391	0.758817992497595	IL32	16	3115552
cg18350458	0.0219972312015256	EIF4EBP1	8	37887952
cg18353563	0.108083283417223	ABTB1;PODXL2	3	127390935
cg18354264	0.653362961307338	MIXL1	1	226411008
cg18354594	0.474582065960355	C1orf229	1	247276647
cg18356330	0.0139434220727305	GTF2E2	8	30515990
cg18356799	0.715908448231306	DSC1	18	28742633
cg18357098	0.00808497008037983	C3orf19	3	14693200
cg18357645	0.0356651012680733	OS9	12	58087776
cg18359921	0.0133148022186202	MCCC2	5	70883173
cg18360149	0.0132381141327588	ZNF79	9	130186444
cg18361093	0.0245137438324721	PAOX	10	135193212
cg18362489	0.0281110463704775	PHF21A	11	46143434
cg18364088	0.904803884017616	CCDC14	3	123676909
cg18364820	0.304297865094011	CXorf38	X	40506749
cg18365380	0.514383480547226	NA	NA	0
cg18368125	0.943605256377758	TMED6	16	69385827
cg18370227	0.933697216834606	KRT33A	17	39507261
cg18370979	0.851002574759781	FAM172A	5	93411837
cg18371284	0.0179488400286778	ZFP1	16	75182568
cg18371506	0.0122640796108444	NRP2	2	206547237
cg18372353	0.0313771299145488	ATPBD4	15	35838733
cg18374517	0.765627259858835	ALPPL2	2	233271575
cg18379495	0.0455469695155655	ZNF703	8	37553668
cg18380974	0.0860297449573723	ZMAT3	3	178789848
cg18380975	0.0164935436741761	C6orf1	6	34217207
cg18381880	0.0154205794212478	VDAC3	8	42249569
cg18382305	0.74722176291883	C18orf34	18	31021065
cg18383069	0.0175999394476588	LOH12CR1;LOH12CR2	12	12510241
cg18383160	0.025207214710616	FAM177A1	14	35515291
cg18383391	0.020083242891522	MON1B	16	77224198
cg18384097	0.847192044875066	PTPN7	1	202129566
cg18384168	0.0211809467848499	FGF22	19	639746
cg18384403	0.0132826120095388	TUBB2A	6	3157166
cg18384643	0.0273336271080695	NA	NA	0
cg18387216	0.0123723633448895	HDAC2	6	114291911
cg18388972	0.0364616027556767	CCT3;C1orf182	1	156308174
cg18389062	0.0121494539553661	MAN1A2	1	117909089
cg18389752	0.0360419706520026	AMOT	X	112084448
cg18389810	0.956033832869592	TPPP2	14	21498887
cg18390025	0.793532445920045	ELOVL3	10	103986736
cg18392482	NA	AMDHD1	12	96338011
cg18392783	0.339390828126783	PRKCDBP	11	6341351
cg18393014	0.0208988676435279	CAB39L;SETDB2	13	50018355
cg18393722	0.0155413543038307	UBE2QP1	15	85113863
cg18394496	0.00964078991046111	TMEM179B	11	62554881
cg18394848	0.0177506773627343	KRAS	12	25403102
cg18396533	0.516282048300824	DYDC2;DYDC1	10	82116208
cg18396865	0.0899056024471374	SNX6	14	35098784
cg18397523	0.483025648990233	EVX1	7	27282351
cg18397653	0.830979285219228	DMP1	4	88571653
cg18399183	NA	METTL7A	12	51318138
cg18399321	0.0170846809522613	MGAT3	22	39853590
cg18399703	0.0494995450712498	MPZL2	11	118134846
cg18401406	0.566200639670338	C13orf36	13	37247537
cg18403361	0.831241862225261	CLEC14A	14	38725750
cg18403396	0.0175572235676356	B3GAT2	6	71666282
cg18408326	0.0430182498626333	CACNB2	10	18429037
cg18408487	0.907099866054334	KLHL10;NT5C3L	17	39993262
cg18409845	0.0260451611629753	CPEB3;MARCH5	10	94050143
cg18410627	0.0139632161734309	RALGPS1	9	129677882
cg18411891	0.0125391779203845	FZD4	11	86666000
cg18411898	0.0588603356087943	NA	NA	0
cg18412613	0.0780219536149243	YKT6	7	44240514
cg18412984	0.893092221948241	WDR20;HSP90AA1	14	102604722
cg18413240	0.0172031899322171	SLC35A5;ATG3	3	112280241
cg18413900	NA	CYP27B1	12	58160989
cg18414381	0.138141944045328	EHF	11	34642885
cg18414741	NA	ZNF77	19	2945201
cg18414950	0.556453282939831	PDK3	X	24483896
cg18416881	0.626915774590938	AKR1B1	7	134143823
cg18417464	0.0493573681548743	C7orf55	7	139025179
cg18418460	NA	ULBP3	6	150390014
cg18418503	0.0147757539120851	STAM	10	17686274
cg18419020	0.0335970021511772	C18orf56;TYMS	18	657815
cg18420965	0.107478549795637	EPHA5	4	66535145
cg18422443	0.0356372856659044	KITLG	12	88974386
cg18422795	NA	C20orf165	20	44515975
cg18424091	0.0914094109818872	HSPA1L;HSPA1A	6	31781814
cg18424538	0.011556379667059	CNO	4	6717981
cg18427589	0.01266503197914	ORAI3	16	30960279
cg18428217	0.00840627184886523	C7orf26	7	6629959
cg18428373	0.023804068740722	FRMPD1	9	37651257
cg18428563	NA	FAM124A	13	51796223
cg18429742	0.228071513154972	ZDHHC11	5	851101
cg18430208	0.624833722879655	CA5B	X	15756384
cg18431127	0.768740416930247	EPB42	15	43513563
cg18432105	0.265217792151296	MYH2	17	10453510
cg18432384	NA	C11orf66	11	61248084
cg18433086	0.822145348930774	ABL2	1	179199613
cg18433380	0.897624071420143	BLCAP;NNAT	20	36149194
cg18433694	0.739896801190252	ATP11C	X	138914571
cg18434152	0.544564671943992	PROK1	1	110993524
cg18435900	0.00960945174873994	ZNF485	10	44101962
cg18436172	0.10185046906644	PTCH1	9	98270472
cg18437633	0.238392888008822	ITGB6	2	161056639
cg18438300	0.831031791199651	FZD9	7	72847175
cg18438777	0.0685534312054147	NPY5R	4	164265745
cg18440048	0.0780871540594926	ZNF70	22	24093826
cg18440188	0.0127111392211051	MAP4K5;ATL1	14	50999316
cg18440474	0.0136458240169924	CHN1	2	175869653
cg18441959	0.133598854626208	VPREB1	22	22599332
cg18442986	0.052204268365156	TTL	2	113240015
cg18443378	0.0231826804033659	WDR17	4	176986950
cg18445047	0.0233964124449649	SPATA2L	16	89767797
cg18448480	0.709267851614076	NA	NA	0
cg18449462	0.332882504866705	COX7B	X	77155144
cg18450227	0.865669658947744	MAPK4	18	48190637
cg18452324	0.0227475095657868	MFNG	22	37882397
cg18452600	0.0352260535570375	MSRA	8	9911543
cg18453621	0.0639133461999214	LMX1B	9	129376904
cg18454685	0.526750654350369	CACNA1G	17	48639239
cg18456149	0.0269855678814359	NAPB	20	23401804
cg18457737	0.393948519356058	SPATA19	11	133715076
cg18457775	0.017642941773593	ATM;NPAT	11	108093680
cg18458993	0.0203895118166064	ARG2	14	68086576
cg18459342	0.172981922175266	TPD52	8	81084056
cg18462653	0.188963420002441	DEFB119	20	29978176
cg18463417	NA	PLAGL2;POFUT1	20	30796991
cg18463686	0.361356922840647	CLEC5A	7	141646690
cg18464137	0.0397288526350553	SEMA3E	7	83278504
cg18464559	0.0170780863371429	ITGB3BP;EFCAB7	1	63989278
cg18466173	0.379482609987204		21	46726267
cg18468219	0.0238860838135731	MARVELD3	16	71660049
cg18468467	0.0283629292926575	CITED1	X	71526790
cg18468842	NA	TP53RK;SLC13A3	20	45313109
cg18468844	0.897297578607558	PTAFR	1	28503720
cg18469326	0.0227320725746253	ATAD5	17	29158893
cg18470891	NA	FOXM1;C12orf32	12	2986957
cg18472228	0.0586008488057574	BAMBI	10	28966822
cg18473117	0.901744839271558	CCDC22;CACNA1F	X	49090693
