Hybridization REF	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05
cg10753582	0.0231821661964484	KIFAP3	1	170043676
cg10756887	0.57460482055231	C22orf15	22	24105692
cg10757144	0.156684695740368	PCDHB15	5	140625237
cg10758292	0.144774094140269	NA	NA	0
cg10762132	0.00947077184413908	SLC20A1	2	113403533
cg10762615	0.571870561186045	NA	NA	0
cg10763059	0.0368689485558154	PTPN12	7	77165728
cg10763288	0.0658314636611678	DHCR7	11	71158925
cg10764357	0.589859265447085	BCAT1	12	25102072
cg10766289	0.194003359121951	KRT1	12	53073506
cg10769011	0.889987019373433	FOXN1	17	26851153
cg10770524	0.169960789855754	NA	NA	0
cg10770529	0.0129345068488496	ZNF274	19	58695164
cg10771262	0.0966074485977962	TCF21	6	134209980
cg10773309	0.102330436624827	BAI2	1	32229411
cg10773869	0.0106066087938003	GMCL1	2	70057052
cg10774155	0.00817593822355057	VKORC1L1	7	65338427
cg10774440	NA	LEFTY1	1	226076153
cg10775273	0.617843347817072	CRYBA2	2	219857927
cg10777851	0.627797779994817	CD200	3	112051808
cg10778415	NA	TYW1	7	66462276
cg10778619	0.405660617052136	KCNMB4	12	70760807
cg10779183	0.754365797371048	NA	NA	0
cg10780112	0.0650072749234672	HEBP2	6	138725213
cg10783042	0.517180270086019	HDAC6	X	48660813
cg10784030	0.73854110233209	INPP5B	1	38412688
cg10784067	0.0146353361958725	ERCC4	16	14014435
cg10784090	0.60131350417186	CLDN18	3	137717598
cg10784341	0.73185305721349	PHACTR2	6	143929300
cg10784785	0.0362185017994822	SIAH1	16	48419812
cg10784813	0.914925101337309	SOCS1	16	11348678
cg10784821	NA	COQ6;FAM161B	14	74415410
cg10786622	0.0273697877599034	NUP153	6	17706560
cg10786880	0.0226986231108863	PRKAA1	5	40798196
cg10787197	0.883056292552778	C6orf105	6	11779941
cg10789261	0.876869631555307	LARP4B	10	931643
cg10791260	0.0332561899671794	TNFSF15	9	117568588
cg10791955	0.0133207549307305	TRMT11	6	126307701
cg10792326	NA	DYNLL1	12	120933732
cg10795646	0.162035215575693		1	151975566
cg10796979	0.00708349047121127	LMBRD1	6	70506998
cg10797195	NA	MUTYH;TOE1	1	45805338
cg10797910	0.0223620278498137	SIK2	11	111473380
cg10798171	0.247187986039945	ICA1	7	8302301
cg10801213	0.162810444770051	SLC7A3	X	70150722
cg10801369	0.898505886626394	NA	NA	0
cg10805447	0.0168796544905496	ZBTB43	9	129567355
cg10805667	0.014464669160758	LRTOMT;C11orf59	11	71814220
cg10805676	0.878484190823928	TMEM8A;MRPL28	16	421990
cg10806140	0.219252357229846	SFRP4	7	37956554
cg10807560	0.249507798563264	SLC8A1	2	40656665
cg10809441	0.0145963921388834	DHX8	17	41561461
cg10810921	0.162364582815364	CRLF1	19	18717641
cg10812811	0.0161332397430834	C20orf112	20	31070849
cg10814135	0.0129002046072269	ASPSCR1	17	79935032
cg10818284	0.59853855569947	SYP	X	49056605
cg10818781	0.209980382032435	PHB2;EMG1	12	7081178
cg10819446	0.0119800969785909	PARD6A;ACD	16	67693619
cg10821722	0.947363634598735	MEN1;MAP4K2	11	64571899
cg10822116	0.0779956444928118	CREB3;TLN1	9	35733370
cg10822172	0.119248818348268	CREB5	7	28338757
cg10823157	0.0176574535296375	ATP9B	18	76829834
cg10823546	0.0246765870942124	NAA35	9	88555702
cg10823926	0.0100881960673966	ANKRD35	1	145549189
cg10829134	0.0080835950691244	ZFAND6	15	80352620
cg10829427	0.0120093744056744	RPUSD3	3	9885775
cg10830758	0.0355715892777419	C10orf4	10	95462430
cg10832166	0.170406931704355	SNORD116-1	15	25296628
cg10832945	0.518333246588337	NA	NA	0
cg10833014	0.00784770730552805	WDR20;HSP90AA1	14	102605952
cg10833091	0.0271523420672594	C7orf23	7	86848751
cg10833576	0.0111268487230967	UTP15;ANKRA2	5	72861749
cg10834439	0.129259273008741	NA	NA	0
cg10834677	0.807923689729976	FAM19A3	1	113263289
cg10835876	0.779271548793615	DPT	1	168698977
cg10837843	0.0300859573084735	DUSP1	5	172199244
cg10839521	NA	LRGUK	7	133811911
cg10839723	0.0235216505008819	TBL1X	X	9432900
cg10839997	NA	B3GNT1	11	66115647
cg10840135	0.833356963609041	CYP2D6	22	42526619
cg10840864	0.956212775280389	PSMC5;FTSJ3	17	61903314
cg10841258	NA	CTTNBP2NL	1	112938518
cg10844844	0.0202578784557687	KCNK5	6	39197502
cg10845200	0.105140877664703	CALY	10	135150485
cg10846410	0.784937581010837	NA	NA	0
cg10846922	0.434227362384855	RAB9P1	5	104435608
cg10847798	0.511617426826161	NA	NA	0
cg10848367	0.420727872148199	SCGB1D2	11	62009065
cg10849854	NA	GREB1	2	11674557
cg10850119	0.0316449327033316	FBXO4	5	41925229
cg10850580	0.0306369454321038	UBR4	1	19537115
cg10851775	0.702312733539559	NA	NA	0
cg10853416	NA	MS4A7	11	60145275
cg10857345	0.603195855539333	TEX13B	X	107225630
cg10857774	0.220063335950022	DMPK;DMWD	19	46286683
cg10857807	0.00379065043925029	MAD1L1	7	2272392
cg10861017	0.0785311406268606	ZNF420	19	37569503
cg10861599	0.0326696159742209	TNFSF4	1	173176523
cg10861751	0.0419382909159419	RGS1	1	192544716
cg10862535	0.825706483566384	PGLYRP1	19	46526483
cg10862587	0.0618841522864104	STK16;GLB1L	2	220110550
cg10862848	0.105653457906054	GNMT	6	42927986
cg10863038	0.00981099624935962	OBFC2A	2	192542548
cg10864286	0.0124786401154777	CXorf22	X	35937949
cg10864501	0.105342107269848	POLDIP3	22	43011545
cg10864941	NA	LYZL4	3	42452781
cg10865119	0.0371931046414549	C6orf122;C6orf208	6	170190112
cg10866709	0.0198485930691458	GATA4	8	11561361
cg10869069	0.0782484965530231	ASCC3	6	101329502
cg10869376	0.0247059928997165	MRPS31	13	41345315
cg10871523	0.0211855504942805	SCLT1;C4orf33	4	130014369
cg10872209	NA	SFXN2;ARL3	10	104475308
cg10872212	0.0413072554215163	KLHDC8B	3	49209160
cg10872447	0.00996540727416873	GTF2F2	13	45694593
cg10874403	0.610701063766292	POU1F1	3	87325835
cg10876928	0.356330407209233	SDC4	20	43977473
cg10878307	0.209720297787522	PRR15L	17	46034455
cg10878896	0.0181479098761569	CS	12	56694449
cg10878998	0.0432179036997606	CYB5A	18	71959092
cg10880863	0.037227942348414	EXOC4	7	132937862
cg10881306	0.0826768724629169	CRIM1	2	36583600
cg10882227	0.0693538365981241	NA	NA	0
cg10883303	0.834616359006816	HOXA13	7	27239024
cg10883352	0.18918041429252		3	142895375
cg10883621	0.480898362491754	C2orf39	2	26624604
cg10885338	0.750858336488306	C2orf40	2	106682640
cg10885645	0.0135202236256301	CLSTN3	12	7283027
cg10887021	0.0333618609713239	PCDHB2	5	140474145
cg10887392	0.00859543806813291	CTDSP1	2	219264158
cg10889070	0.111833441193238	NA	NA	0
cg10889792	0.927964570829754	KRTAP5-9	11	71258917
cg10891025	0.0144781816025951	EIF3J	15	44828937
cg10891157	0.0113146172595619	CRTAP	3	33155916
cg10891879	0.0372350619038557	CASZ1	1	10753774
cg10892866	0.0225033959731995	PYGO2	1	154934115
cg10893007	0.0213621019837792	NBR2;BRCA1	17	41277694
cg10893437	0.0372496903099359	ZNF828	13	115079492
cg10894102	0.0448780421215345	CLIC4	1	25072583
cg10894453	0.081198573933477	ITM2A	X	78622859
cg10894512	0.671481903065049	ACTA2	10	90712478
cg10895130	0.944928974076024	BNIPL;PRUNE	1	151007925
cg10895543	0.823260519485259	NA	NA	0
cg10896774	0.0478517232878469	C7orf34	7	142636840
cg10896886	0.015793890006022	ACTR3B	7	152456700
cg10897648	0.0164132307797916	MALT1	18	56338258
cg10900550	NA	TDRD7	9	100173984
cg10904672	0.472559193686687	NA	NA	0
cg10905613	0.023333527096216	GPS2	17	7218247
cg10905918	0.0255581362240425	RPS24	10	79793527
cg10906135	0.950935169225025	GLTSCR1	19	48181752
cg10906552	NA	IL1RAP	3	190232089
cg10906663	0.470972919493602	PHEX	X	22050977
cg10907112	0.0439704833368315	POF1B	X	84634768
cg10908369	0.0752992022620777	CNRIP1	2	68547256
cg10909324	0.0173600893336505	EHMT2	6	31865086
cg10910525	0.838208680771658	HRC	19	49658232
cg10910775	0.461004809012984	CDC27	17	45266517
cg10911660	0.0241500593878585	ZNF585A	19	37663705
cg10911877	0.0238306122318861	PAFAH1B1	17	2496280
cg10912077	0.137982556892546	LMO4	1	87794075
cg10912268	0.0193576898606729	SPTLC1	9	94877902
cg10913563	0.0467143469436338	C8orf55	8	143808814
cg10917602	0.0682014823520245	HSD3B7	16	30996630
cg10917619	0.451854230481422	NRXN1	2	51255627
cg10918202	0.336405052694911	BAALC;C8orf56	8	104153173
cg10918419	0.0550202621391326	C8orf55	8	143808262
cg10918927	0.00880940651992605	HOXC4;HOXC5;HOXC6	12	54411193
cg10919204	0.048530534913062	CDH6	5	31193340
cg10919329	0.0113711394347086	SLC35A1	6	88182879
cg10920302	0.0121254157739943	LARS2	3	45430089
cg10920427	0.0197122544235173	RPF2	6	111303363
cg10920765	0.271876999170097	NA	NA	0
cg10920957	0.0564411598669884	JPH3	16	87635473
cg10922163	0.0526130476411737	C9orf23	9	34611951
cg10922280	0.371132979505572	DPEP2	16	68034227
cg10922622	0.0921017567578356	FSD1L	9	108210153
cg10923408	0.442727143562314	C13orf26	13	31506710
cg10925082	0.0558028346461122	ARHGDIB	12	15114703
cg10926623	0.139111610833331	L1CAM	X	153141065
cg10927536	NA	HPS4;SRRD	22	26880188
cg10929387	0.913511821834294	ITIH4	3	52864659
cg10934032	0.251714385323132	RNASE6	14	21249405
cg10935064	0.988725604557738	SYCP3	12	102133347
cg10935550	0.0109006900870459	BTG2	1	203274660
cg10935709	0.0120390133814142	NA	NA	0
cg10935723	0.19638712449173	KCNK10	14	88793634
cg10936230	0.0601421367780263	RAB27A	15	55582890
cg10936763	0.0209512526296534	CDKN1A	6	36647073
cg10938286	0.484729992359058	CST2	20	23806999
cg10938446	0.916214228371124	IL1RN	2	113875723
cg10938486	0.140559424567244	ACSM5	16	20420716
cg10940099	0.0206518166569894	CD164	6	109703938
cg10940418	0.824493472469004	NA	NA	0
cg10942056	0.121235656901697	DISP1	1	223101848
cg10943191	0.0113684535236132	TMEM52	1	1850414
cg10944783	NA	PSMC3IP	17	40730097
cg10946435	0.641622652880423	KCNN3	1	154843044
cg10947146	0.691550245973099	XKR6	8	11058710
cg10948777	0.00587491944424244	DNM2;MIR638	19	10828972
cg10948883	0.0237650541954728	DDX41	5	176944132
cg10949322	0.0188557720050585	CUL2	10	35379230
cg10950297	0.262009781113137	EFNB1	X	68049085
cg10951619	0.486381358354196	FAM5C	1	190447232
cg10954182	0.679614894302123	NFYB	12	104532377
cg10957151	0.645179710336882	HOXD9	2	176986956
cg10957200	0.012600594658622	CDNF;HSPA14	10	14880574
cg10957584	0.00640741652688682	FAM86A	16	5148097
cg10957680	0.0219465044414973	IFI6	1	27998883
cg10958402	0.0171713697686874	RNF7	3	141456882
cg10959933	NA	C15orf39	15	75493871
cg10960626	NA	C8orf45	8	67785794
cg10960946	0.0177641120339686	UBE2I	16	1359179
cg10962407	0.00906466264725385	ICA1L	2	203736738
cg10964421	0.666910282922528	TNFRSF10D	8	23021093
cg10965432	0.0110994682667566	AKTIP	16	53537025
cg10965489	0.922402173710585	NA	NA	0
cg10966500	0.0113331970645422	TCHP	12	110338339
cg10967280	0.911133265193809	C12orf12	12	91348999
cg10968649	0.0142023074082403	KDM4A	1	44115804
cg10968815	0.11123143838613	BPIL1	20	31595346
cg10970251	0.204184331422058	SLC25A22	11	796421
cg10970409	0.424652145746481	VIPR1	3	42543566
cg10971269	0.01399715746267	NA	NA	0
cg10971346	0.0139945313147276	PIGV	1	27114745
cg10971750	0.0319594384941009	VRK1	14	97264166
cg10971790	0.00703584248150519	FUZ	19	50316458
cg10972353	0.0125261900865531	SCD5	4	83719895
cg10972821	0.0386423039849292	AKAP1	17	55163212
cg10976172	0.0423896512998773	ZNF785	16	30597528
cg10976673	0.0201449080312422	CCRN4L	4	139937474
cg10977115	0.187970799661214	CRTAM	11	122709471
cg10978346	0.637750996429105	NA	NA	0
cg10978355	0.0680395622634076	RNU5E;RNU5D;CKMT2	5	80529340
cg10978402	0.0143917873699463	IQGAP1	15	90931990
cg10979891	0.275501120529666	SMOC1	14	70345898
cg10981541	0.0756123374977086	FAM57A	17	636487
cg10982775	0.0114681740819465	PLEKHA8	7	30067792
cg10983208	0.629020620902134	SPOCK2	10	73848320
cg10983720	0.0184400993416878	LRIG2	1	113615878
cg10984852	NA	ECHS1	10	135187325
cg10985320	NA	JRKL	11	96124636
cg10985987	0.0181770030203421	LOC440356;CDIPT	16	29874508
cg10986043	0.420418548006224	TCAP	17	37820495
cg10987882	NA	RNF24	20	3996459
cg10988561	NA	PDCD6	5	271254
cg10989326	0.604745336303223	EVI5	1	93258908
cg10989517	0.571804813358483	SERGEF	11	18034024
cg10990993	0.954582376622042	EPM2AIP1;MLH1	3	37033632
cg10994126	0.290667366124361	PAPPA2	1	176432498
cg10994379	0.0937644459159122	CAPSL	5	35939420
cg10994430	0.086529850850601	PALM2;PALM2-AKAP2	9	112542080
cg10994858	0.0255042603462162	MINPP1	10	89264429
cg10995359	0.0763457615653686	LCLAT1	2	30670170
cg10995380	0.0464839009154502	TGFB1I1	16	31484032
cg10995925	0.714175189964162	LTA	6	31539601
cg10996143	0.0326390946589673	FKBP1A	20	1373995
cg10997248	0.71020355139742	FXYD2	11	117699019
cg10999429	NA	ACVRL1	12	52300973
cg11000221	0.0214488544503928	DHX40	17	57643293
cg11003133	0.0561003276623921	AIM2	1	159046391
cg11004890	0.825798452067757	SLC4A11	20	3218500
cg11005091	0.0256223296128508	HNRNPA1;HNRPA1L-2;CBX5	12	54675412
cg11005826	0.0979362583721623	IGF2AS;INS-IGF2;IGF2	11	2165961
cg11007123	0.0186671222784423	SPTAN1	9	131314542
cg11007423	0.0369633107102523	SPPL2A	15	51058114
cg11008571	NA	N4BP2L1	13	32990510
cg11008866	NA	CASR	3	121902442
cg11009596	0.0114193496308655	AURKB	17	8113758
cg11009736	0.0761602874177799	MARCO	2	119699682
cg11010122	0.0922544537259389	DNAJB14	4	100868318
cg11011602	0.293894899577534	SNORD24;MED22;RPL7A	9	136215029
cg11011938	0.660162449874013	SEMA5A	5	9545976
cg11012046	0.456188800592684	GLB1L2	11	134202336
cg11015241	0.167443841077515	ATP10A	15	26026249
cg11016563	0.370395804455728	TRPC6	11	101454626
cg11016745	0.470860357520555	CXorf58;APOO	X	23926314
cg11017269	0.0511008747420543	RHOBTB3	5	95067136
cg11018904	0.0455864397600134	SPEF1	20	3762064
cg11021744	0.617379273091682	SLC6A1	3	11034279
cg11023442	0.0110392785496389	LOC100306951;INPP5K	17	1420488
cg11024597	0.805933969910512	NA	NA	0
cg11025793	0.0821918744658382	IER2;STX10	19	13262015
cg11027330	0.0376170961694986	METRN	16	764794
cg11027570	0.0345226546687354	RBP1	3	139258431
cg11029501	0.0064399152227639	TARBP1	1	234614232
cg11032157	0.917100640695857	TAS2R50;PRR4;PRH1	12	11139304
cg11033833	0.142188911459974	GPR101	X	136113828
cg11034784	0.0077705468494617	MTERFD2	2	242041544
cg11034861	0.0567562833536725	TRADD;FBXL8	16	67194079
cg11035216	0.0129410647583372	RASSF1	3	50374929
cg11037148	0.251028419609753	NA	NA	0
cg11037424	0.0234750378284877	PRPF6	20	62612592
cg11037772	0.0748471446748851	NA	NA	0
cg11037787	NA	PLA2G2A	1	20307002
cg11037818	0.0467257321045575		1	208041879
cg11038081	NA	ZNF235	19	44810637
cg11038843	0.760014427135336	B3GAT1	11	134281391
cg11039072	0.0273139557232489	ZNF770	15	35280907
cg11041457	0.0994638790031446	GNL3;PBRM1	3	52719354
cg11041966	0.0123716020820808	RBM28	7	127983966
cg11042320	0.127585955639919	PDGFRB	5	149534497
cg11042454	NA	TUBB2C	9	140135729
cg11043092	NA	MCPH1	8	6287904
cg11044163	0.0610986341901644	CPVL	7	29186153
cg11044263	0.0497988792881599	TMEM65	8	125385130
cg11044823	0.145542515955677	CENPK;PPWD1	5	64858848
cg11047295	0.013168410372465	HMGB1	13	31039916
cg11049298	0.0276182462567676	HNRNPA0	5	137089619
cg11049305	0.0781526608913002	ZC4H2	X	64196751
cg11050116	0.0081084576318168	PCM1	8	17780536
cg11050527	0.0257657272966691	ATP6V1H	8	54755511
cg11051139	0.81155885445127	KRT80	12	52580428
cg11051158	0.087865387253984	C2orf3	2	75938223
cg11051843	0.0182579442806318	SEMA3C	7	80548695
cg11052068	0.0326750028220087	WASF1;CDC40	6	110501899
cg11052143	0.790043518245215	ALS2CR11	2	202484020
cg11053574	0.0100921367863299	NT5C3L	17	39992149
cg11053740	0.0246543004393924	RAB2B;TOX4	14	21945175
cg11054882	0.0650634970096359	TRAPPC4;RPS25	11	118889578
cg11054936	0.648153936992573	GJB2	13	20766170
cg11056832	0.00985992163214362	PKN3	9	131465146
cg11057497	0.0169307621400787	HMGCS1	5	43313384
cg11058696	0.0526823820533533	SNRPB2	20	16711094
cg11058932	0.251341010247825	TSGA13	7	130372167
cg11059341	NA	MYL1	2	211179560
cg11059483	0.0279233330851957	ESR2	14	64760864
cg11061603	0.0118622127649334	RPS10	6	34393330
cg11061975	NA	SIRPG	20	1639325
cg11062095	0.0409139540883448	C5orf15	5	133304652
cg11063110	0.773486448203577	CPA5	7	129985205
cg11063988	0.00617038525409833	SIX5	19	46272660
cg11064206	0.0109096603409535	OGFOD2;ABCB9	12	123459532
cg11064558	0.00935356964622687	ZNF295	21	43430383
cg11064797	0.0213423300221771	RELL2;HDAC3	5	141016628
cg11065385	0.0248049355811583	B4GALNT3	12	568798
cg11065518	0.0431629050950852	MDH1B;FASTKD2	2	207630263
cg11065693	NA	IRF9	14	24630380
cg11068096	0.628742877292441	NA	NA	0
cg11070419	0.388724936274821	C4BPA	1	207277210
cg11070941	0.0147854909189973	STX11	6	144471985
cg11072113	0.818734537106329	VWCE	11	61063124
cg11074362	0.82921312392211	DENND4C	9	19297575
cg11074746	0.0191749387275986	MEMO1	2	32236343
cg11075556	0.755819220466065	ANKRD7	7	117865112
cg11075745	0.856903499377008	CLDN19	1	43205976
cg11077161	0.825784553591417	SIPA1L1	14	71996050
cg11078738	0.0411694235868539	ANTXR1	2	69240453
cg11079619	0.165912831373553	INHBA;LOC285954	7	41742630
cg11080718	0.11171681195602	NA	NA	0
cg11081833	0.733796208221719	LGALS2	22	37975941
cg11082575	0.0467922605329291	FAM60A	12	31479096
cg11084020	0.119356688211127	TAX1BP1	7	27779567
cg11084035	0.0155114279272895	GANAB	11	62414045
cg11084611	0.542159262180881	C2orf27A	2	132480958
cg11086066	0.083525119136734	NFATC2	20	50159508
cg11086568	0.00792907583403405	WDR53;FBXO45	3	196296032
cg11091262	0.670436812513886	GALNTL5	7	151653454
cg11093356	0.0160055640602362	DDX19A	16	70380593
cg11094938	0.915390179381599	ATP2A1	16	28888844
cg11095315	0.921407508806749	PABPN1	14	23789003
cg11096640	0.0716980008240872	ACTR3B	7	152457432
cg11096837	0.0132110343835293	NA	NA	0
cg11096993	0.269063292871513	ACY3	11	67417958
cg11098259	0.104465101839266	AQP9	15	58430391
cg11099291	0.05575922495678	C17orf91;WDR81	17	1620044
cg11099899	0.190400827844571	CLDN14	21	37852334
cg11100802	0.008616401811794	TRIM52	5	180688063
cg11102782	0.0265591353392363	ISYNA1	19	18549136
cg11102794	0.0503148962278535	LMO1	11	8285587
cg11104347	0.015952426373817	DUSP23	1	159750836
cg11105610	0.852706173168427	LGALS3BP	17	76976352
cg11107205	0.0123450143474542	RCL1	9	4793458
cg11108432	0.0120048918789765	PINX1	8	10697698
cg11108890	0.652910715580051	VAMP5	2	85811471
cg11109684	0.00827264259460743	RAB10	2	26257047
cg11110686	0.394357697544532	MAGEC1	X	140991714
cg11113534	0.750577860726193	C20orf70	20	31756024
cg11114344	NA	NCRNA00188;SNORD49B;SNORD49A	17	16341984
cg11115427	NA	PHYH	10	13342610
cg11115702	0.0305891642730535	SPNS1	16	28986698
cg11116142	0.00602844590350824	CRBN	3	3221344
cg11116440	NA	URM1	9	131133274
cg11117707	0.0162549582310243	SLC16A6;ARSG	17	66288529
cg11118665	0.00886411437835769	TCFL5	20	61493341
cg11119131	0.0251328565903525	CCDC99	5	169010837
cg11119596	0.0433806100398378	CD96	3	111261010
cg11119884	0.349516260180113	NA	NA	0
cg11120551	NA	CHD1L	1	146713996
cg11122968	NA	CD33	19	51727295
cg11126134	0.237089785902751	C13orf33	13	31480304
cg11126313	0.904595715749236	CCR3	3	46284262
cg11128808	0.612072428910574	CACNG6	19	54495970
cg11129291	0.0188641575162033	DARS	2	136742688
cg11130441	0.583985235851868	C2orf58	2	38358147
cg11132751	0.656006799816809	CXorf67	X	51149970
cg11134443	0.759024320825681	NA	NA	0
cg11136251	0.0274559076714497	ZWILCH;RPL4	15	66797427
cg11136562	0.792413877472037	ARAP3	5	141061285
cg11139878	0.0437826793798163	CD5L	1	157811790
cg11140307	0.0147899096115752	CMTM4	16	66730384
cg11140785	0.0105669561397831	ZNF264	19	57703301
cg11141013	0.00815189812493908	ZNF688	16	30583056
cg11141561	0.0191588032142481	CAMLG	5	134074404
cg11142466	0.0221725462785273	KRCC1	2	88355481
cg11147193	0.432201507427485	HPCAL1	2	10442040
cg11147886	0.851568702969894	NFAT5	16	69598170
cg11148307	0.941396384927513		10	134671663
cg11149033	NA	TFAM	10	60145204
cg11151665	NA	PSG6	19	43421584
cg11151811	0.00811833453638312	PRKAG1	12	49412422
cg11151820	0.0338008840708327	CCT5;FAM173B	5	10250162
cg11152574	NA	ACSL5	10	114134550
cg11154542	0.647565579334547	CTSL1	9	90340652
cg11154798	0.0178240673543106	RAI14	5	34656563
cg11154879	0.396083657100377	C20orf151	20	61001775
cg11155265	NA	ASAP3	1	23811445
cg11157872	0.017110138691468	RSRC2;KNTC1	12	123011310
cg11158374	0.830881524705262	TFF2	21	43771664
cg11158430	0.163410230166312	UTS2D	3	191001413
cg11158440	0.0391229359261803	IER2;STX10	19	13261480
cg11158729	0.0141891787245863	CNNM4	2	97427027
cg11158760	0.0206781491143872	FHIT	3	61237270
cg11159299	NA	GZMM	19	543432
cg11159727	0.111619131697818	NA	NA	0
cg11160386	0.0118609857781674	MDM1	12	68725932
cg11160820	0.0441351159026113	CD58	1	117113618
cg11161417	0.0744009380897329	SPACA3	17	31319454
cg11161873	0.829842376880302	NA	NA	0
cg11164347	0.167425378740656	NA	NA	0
cg11164400	0.413541318688192	PPP1R9A	7	94536787
cg11166252	0.0123634370416431	AHR	7	17338258
cg11166823	0.00782824717539119	AGPAT3	21	45284425
cg11166999	0.227122687718149	PAR-SN;SNORD107	15	25226929
cg11170179	0.444128593586349	KLK10	19	51522767
cg11170796	0.899230104604058	TCF3	19	1650224
cg11171719	0.0078990949918556	CTDSPL	3	37903684
cg11172196	0.0363171592917604	TMEM65	8	125384789
cg11172299	0.00867418239100127	C14orf142;UBR7	14	93673792
cg11172423	0.925054508106149	CLDN19	1	43205623
cg11173246	0.0474798664681804	TSPAN4;POLR2L	11	841376
cg11174654	0.178211877129618	NA	NA	0
cg11175310	0.212804917513291	RSU1	10	16859107
cg11175476	0.0760255983459129	LRP6	12	12419201
cg11175477	0.031568792446987	VPS29;RAD9B	12	110939919
